,product_key,product_name,brand,color,unit_cost_usd,unit_price_usd,subcategory_key,subcategory,category_key,category,margin
2093,2094,Contoso Water Heater 1.5GPM E0800 Blue,Contoso,Blue,131.28,257.5,804,Water Heaters,8,Home Appliances,126.22
2094,2095,Contoso Water Heater 7.2GPM X1800 Green,Contoso,Green,488.7,1475.0,804,Water Heaters,8,Home Appliances,986.3
2095,2096,Contoso Water Heater 4.3GPM M1250 Green,Contoso,Green,403.53,877.5,804,Water Heaters,8,Home Appliances,473.97
2096,2097,Contoso Water Heater 4.0GPM M1250 Green,Contoso,Green,363.75,791.0,804,Water Heaters,8,Home Appliances,427.25
2097,2098,Contoso Water Heater 2.6GPM E0900 Green,Contoso,Green,258.99,508.0,804,Water Heaters,8,Home Appliances,249.01
2098,2099,Contoso Water Heater 1.5GPM E0800 Green,Contoso,Green,131.28,257.5,804,Water Heaters,8,Home Appliances,126.22
2099,2100,Contoso Water Heater 7.2GPM X1800 Silver,Contoso,Silver,488.7,1475.0,804,Water Heaters,8,Home Appliances,986.3
2100,2101,Contoso Water Heater 4.3GPM M1250 Silver,Contoso,Silver,403.53,877.5,804,Water Heaters,8,Home Appliances,473.97
2101,2102,Contoso Water Heater 4.0GPM M1250 Silver,Contoso,Silver,363.75,791.0,804,Water Heaters,8,Home Appliances,427.25
2102,2103,Contoso Water Heater 2.6GPM E0900 Silver,Contoso,Silver,258.99,508.0,804,Water Heaters,8,Home Appliances,249.01
2103,2104,Contoso Water Heater 1.5GPM E0800 Silver,Contoso,Silver,131.28,257.5,804,Water Heaters,8,Home Appliances,126.22
2104,2105,Contoso Water Heater 7.2GPM X1800 Grey,Contoso,Grey,488.7,1475.0,804,Water Heaters,8,Home Appliances,986.3
2105,2106,Contoso Water Heater 4.3GPM M1250 Grey,Contoso,Grey,403.53,877.5,804,Water Heaters,8,Home Appliances,473.97
2106,2107,Contoso Water Heater 4.0GPM M1250 Grey,Contoso,Grey,363.75,791.0,804,Water Heaters,8,Home Appliances,427.25
2107,2108,Contoso Water Heater 2.6GPM E0900 Grey,Contoso,Grey,258.99,508.0,804,Water Heaters,8,Home Appliances,249.01
2108,2109,Contoso Water Heater 1.5GPM E0800 Grey,Contoso,Grey,131.28,257.5,804,Water Heaters,8,Home Appliances,126.22
2109,2110,Contoso Water Heater 7.2GPM X1800 Red,Contoso,Red,488.7,1475.0,804,Water Heaters,8,Home Appliances,986.3
2110,2111,Contoso Water Heater 4.3GPM M1250 Red,Contoso,Red,403.53,877.5,804,Water Heaters,8,Home Appliances,473.97
2111,2112,Contoso Water Heater 4.0GPM M1250 Red,Contoso,Red,363.75,791.0,804,Water Heaters,8,Home Appliances,427.25
2112,2113,Contoso Water Heater 2.6GPM E0900 Red,Contoso,Red,258.99,508.0,804,Water Heaters,8,Home Appliances,249.01
2113,2114,Contoso Water Heater 1.5GPM E0800 Red,Contoso,Red,131.28,257.5,804,Water Heaters,8,Home Appliances,126.22
2114,2115,Contoso Water Heater 4.3GPM M1250 Yellow,Contoso,Yellow,403.53,877.5,804,Water Heaters,8,Home Appliances,473.97
2115,2116,Contoso Coffee Maker Super-Auto 12C X1250 Black,Contoso,Black,546.68,1650.0,805,Coffee Machines,8,Home Appliances,1103.3200000000002
2116,2117,Contoso Coffee Maker Auto 10C M1000 Black,Contoso,Black,343.05,745.99,805,Coffee Machines,8,Home Appliances,402.94
2117,2118,Contoso Coffee Maker 12C M1000 Black,Contoso,Black,204.64,445.0,805,Coffee Machines,8,Home Appliances,240.36
2118,2119,Contoso Coffee Maker Auto 5C E0900 Black,Contoso,Black,83.1,163.0,805,Coffee Machines,8,Home Appliances,79.9
2119,2120,Contoso Coffee Maker 5C E0900 Black,Contoso,Black,75.96,149.0,805,Coffee Machines,8,Home Appliances,73.04
2120,2121,Contoso Coffee Maker 4C E0800 Black,Contoso,Black,66.23,129.9,805,Coffee Machines,8,Home Appliances,63.67
2121,2122,Contoso Coffee Maker Super-Auto 12C X1250 Silver,Contoso,Silver,546.68,1650.0,805,Coffee Machines,8,Home Appliances,1103.3200000000002
2122,2123,Contoso Coffee Maker Auto 10C M1000 Silver,Contoso,Silver,343.05,745.99,805,Coffee Machines,8,Home Appliances,402.94
2123,2124,Contoso Coffee Maker 12C M1000 Silver,Contoso,Silver,204.64,445.0,805,Coffee Machines,8,Home Appliances,240.36
2124,2125,Contoso Coffee Maker Auto 5C E0900 Silver,Contoso,Silver,83.1,163.0,805,Coffee Machines,8,Home Appliances,79.9
2125,2126,Contoso Coffee Maker 5C E0900 Silver,Contoso,Silver,75.96,149.0,805,Coffee Machines,8,Home Appliances,73.04
2126,2127,Contoso Coffee Maker 4C E0800 Silver,Contoso,Silver,66.23,129.9,805,Coffee Machines,8,Home Appliances,63.67
2127,2128,Contoso Coffee Maker Super-Auto 12C X1250 White,Contoso,White,546.68,1650.0,805,Coffee Machines,8,Home Appliances,1103.3200000000002
2128,2129,Contoso Coffee Maker Auto 10C M1000 White,Contoso,White,343.05,745.99,805,Coffee Machines,8,Home Appliances,402.94
2129,2130,Contoso Coffee Maker 12C M1000 White,Contoso,White,204.64,445.0,805,Coffee Machines,8,Home Appliances,240.36
2130,2131,Contoso Coffee Maker Auto 5C E0900 White,Contoso,White,83.1,163.0,805,Coffee Machines,8,Home Appliances,79.9
2131,2132,Contoso Coffee Maker 5C E0900 White,Contoso,White,75.96,149.0,805,Coffee Machines,8,Home Appliances,73.04
2132,2133,Contoso Coffee Maker 4C E0800 White,Contoso,White,66.23,129.9,805,Coffee Machines,8,Home Appliances,63.67
2133,2134,Contoso Coffee Maker Super-Auto 12C X1250 Grey,Contoso,Grey,546.68,1650.0,805,Coffee Machines,8,Home Appliances,1103.3200000000002
2134,2135,Contoso Coffee Maker Auto 10C M1000 Grey,Contoso,Grey,343.05,745.99,805,Coffee Machines,8,Home Appliances,402.94
2135,2136,Contoso Coffee Maker 12C M1000 Grey,Contoso,Grey,204.64,445.0,805,Coffee Machines,8,Home Appliances,240.36
2136,2137,Contoso Coffee Maker Auto 5C E0900 Grey,Contoso,Grey,83.1,163.0,805,Coffee Machines,8,Home Appliances,79.9
2137,2138,Contoso Coffee Maker 5C E0900 Grey,Contoso,Grey,75.96,149.0,805,Coffee Machines,8,Home Appliances,73.04
2138,2139,Contoso Coffee Maker 4C E0800 Grey,Contoso,Grey,66.23,129.9,805,Coffee Machines,8,Home Appliances,63.67
2139,2140,Adventure Works Coffee Maker Super-Auto 12C X125 Black,Adventure Works,Black,546.68,1650.0,805,Coffee Machines,8,Home Appliances,1103.3200000000002
2140,2141,Adventure Works Coffee Maker Auto 10C M100 Black,Adventure Works,Black,343.05,745.99,805,Coffee Machines,8,Home Appliances,402.94
2141,2142,Adventure Works Coffee Maker 12C M100 Black,Adventure Works,Black,204.64,445.0,805,Coffee Machines,8,Home Appliances,240.36
2142,2143,Adventure Works Coffee Maker Auto 5C E090 Black,Adventure Works,Black,83.1,163.0,805,Coffee Machines,8,Home Appliances,79.9
2143,2144,Adventure Works Coffee Maker 5C E090 Black,Adventure Works,Black,75.96,149.0,805,Coffee Machines,8,Home Appliances,73.04
2144,2145,Adventure Works Coffee Maker 4C E080 Black,Adventure Works,Black,66.23,129.9,805,Coffee Machines,8,Home Appliances,63.67
2145,2146,Adventure Works Coffee Maker Super-Auto 12C X125 Silver,Adventure Works,Silver,546.68,1650.0,805,Coffee Machines,8,Home Appliances,1103.3200000000002
2146,2147,Adventure Works Coffee Maker Auto 10C M100 Silver,Adventure Works,Silver,343.05,745.99,805,Coffee Machines,8,Home Appliances,402.94
2147,2148,Adventure Works Coffee Maker 12C M100 Silver,Adventure Works,Silver,204.64,445.0,805,Coffee Machines,8,Home Appliances,240.36
2148,2149,Adventure Works Coffee Maker Auto 5C E090 Silver,Adventure Works,Silver,83.1,163.0,805,Coffee Machines,8,Home Appliances,79.9
2149,2150,Adventure Works Coffee Maker 5C E090 Silver,Adventure Works,Silver,75.96,149.0,805,Coffee Machines,8,Home Appliances,73.04
2150,2151,Adventure Works Coffee Maker 4C E080 Silver,Adventure Works,Silver,66.23,129.9,805,Coffee Machines,8,Home Appliances,63.67
2151,2152,Adventure Works Coffee Maker Super-Auto 12C X125 White,Adventure Works,White,546.68,1650.0,805,Coffee Machines,8,Home Appliances,1103.3200000000002
2152,2153,Adventure Works Coffee Maker Auto 10C M100 White,Adventure Works,White,343.05,745.99,805,Coffee Machines,8,Home Appliances,402.94
2153,2154,Adventure Works Coffee Maker 12C M100 White,Adventure Works,White,204.64,445.0,805,Coffee Machines,8,Home Appliances,240.36
2154,2155,Adventure Works Coffee Maker Auto 5C E090 White,Adventure Works,White,83.1,163.0,805,Coffee Machines,8,Home Appliances,79.9
2155,2156,Adventure Works Coffee Maker 5C E090 White,Adventure Works,White,75.96,149.0,805,Coffee Machines,8,Home Appliances,73.04
2156,2157,Adventure Works Coffee Maker 4C E080 White,Adventure Works,White,66.23,129.9,805,Coffee Machines,8,Home Appliances,63.67
2157,2158,Adventure Works Coffee Maker Super-Auto 12C X125 Grey,Adventure Works,Grey,546.68,1650.0,805,Coffee Machines,8,Home Appliances,1103.3200000000002
2158,2159,Adventure Works Coffee Maker Auto 10C M100 Grey,Adventure Works,Grey,343.05,745.99,805,Coffee Machines,8,Home Appliances,402.94
2159,2160,Adventure Works Coffee Maker 12C M100 Grey,Adventure Works,Grey,204.64,445.0,805,Coffee Machines,8,Home Appliances,240.36
2160,2161,Adventure Works Coffee Maker Auto 5C E090 Grey,Adventure Works,Grey,83.1,163.0,805,Coffee Machines,8,Home Appliances,79.9
2161,2162,Adventure Works Coffee Maker 5C E090 Grey,Adventure Works,Grey,75.96,149.0,805,Coffee Machines,8,Home Appliances,73.04
2162,2163,Adventure Works Coffee Maker 4C E080 Grey,Adventure Works,Grey,66.23,129.9,805,Coffee Machines,8,Home Appliances,63.67
2163,2164,Fabrikam Coffee Maker Super-Auto 12C X125 Black,Fabrikam,Black,546.68,1650.0,805,Coffee Machines,8,Home Appliances,1103.3200000000002
2164,2165,Fabrikam Coffee Maker Auto 10C M100 Black,Fabrikam,Black,343.05,745.99,805,Coffee Machines,8,Home Appliances,402.94
2165,2166,Fabrikam Coffee Maker 12C M100 Black,Fabrikam,Black,204.64,445.0,805,Coffee Machines,8,Home Appliances,240.36
2166,2167,Fabrikam Coffee Maker Auto 5C E090 Black,Fabrikam,Black,83.1,163.0,805,Coffee Machines,8,Home Appliances,79.9
2167,2168,Fabrikam Coffee Maker 5C E090 Black,Fabrikam,Black,75.96,149.0,805,Coffee Machines,8,Home Appliances,73.04
2168,2169,Fabrikam Coffee Maker 4C E080 Black,Fabrikam,Black,66.23,129.9,805,Coffee Machines,8,Home Appliances,63.67
2169,2170,Fabrikam Coffee Maker Super-Auto 12C X125 Silver,Fabrikam,Silver,546.68,1650.0,805,Coffee Machines,8,Home Appliances,1103.3200000000002
2170,2171,Fabrikam Coffee Maker Auto 10C M100 Silver,Fabrikam,Silver,343.05,745.99,805,Coffee Machines,8,Home Appliances,402.94
2171,2172,Fabrikam Coffee Maker 12C M100 Silver,Fabrikam,Silver,204.64,445.0,805,Coffee Machines,8,Home Appliances,240.36
2172,2173,Fabrikam Coffee Maker Auto 5C E090 Silver,Fabrikam,Silver,83.1,163.0,805,Coffee Machines,8,Home Appliances,79.9
2173,2174,Fabrikam Coffee Maker 5C E090 Silver,Fabrikam,Silver,75.96,149.0,805,Coffee Machines,8,Home Appliances,73.04
2174,2175,Fabrikam Coffee Maker 4C E080 Silver,Fabrikam,Silver,66.23,129.9,805,Coffee Machines,8,Home Appliances,63.67
2175,2176,Fabrikam Coffee Maker Super-Auto 12C X125 White,Fabrikam,White,546.68,1650.0,805,Coffee Machines,8,Home Appliances,1103.3200000000002
2176,2177,Fabrikam Coffee Maker Auto 10C M100 White,Fabrikam,White,343.05,745.99,805,Coffee Machines,8,Home Appliances,402.94
2177,2178,Fabrikam Coffee Maker 12C M100 White,Fabrikam,White,204.64,445.0,805,Coffee Machines,8,Home Appliances,240.36
2178,2179,Fabrikam Coffee Maker Auto 5C E090 White,Fabrikam,White,83.1,163.0,805,Coffee Machines,8,Home Appliances,79.9
2179,2180,Fabrikam Coffee Maker 5C E090 White,Fabrikam,White,75.96,149.0,805,Coffee Machines,8,Home Appliances,73.04
2180,2181,Fabrikam Coffee Maker 4C E080 White,Fabrikam,White,66.23,129.9,805,Coffee Machines,8,Home Appliances,63.67
2181,2182,Fabrikam Coffee Maker Super-Auto 12C X125 Grey,Fabrikam,Grey,546.68,1650.0,805,Coffee Machines,8,Home Appliances,1103.3200000000002
2182,2183,Fabrikam Coffee Maker Auto 10C M100 Grey,Fabrikam,Grey,343.05,745.99,805,Coffee Machines,8,Home Appliances,402.94
2183,2184,Fabrikam Coffee Maker 12C M100 Grey,Fabrikam,Grey,204.64,445.0,805,Coffee Machines,8,Home Appliances,240.36
2184,2185,Fabrikam Coffee Maker Auto 5C E090 Grey,Fabrikam,Grey,83.1,163.0,805,Coffee Machines,8,Home Appliances,79.9
2185,2186,Fabrikam Coffee Maker 5C E090 Grey,Fabrikam,Grey,75.96,149.0,805,Coffee Machines,8,Home Appliances,73.04
2186,2187,Fabrikam Coffee Maker 4C E080 Grey,Fabrikam,Grey,66.23,129.9,805,Coffee Machines,8,Home Appliances,63.67
2187,2188,Fabrikam Coffee Maker 12C M100 Gold,Fabrikam,Gold,204.64,445.0,805,Coffee Machines,8,Home Appliances,240.36
2188,2189,Fabrikam Coffee Maker Auto 5C E090 Gold,Fabrikam,Gold,83.1,163.0,805,Coffee Machines,8,Home Appliances,79.9
2189,2190,Adventure Works Floor Lamp X1150 Black,Adventure Works,Black,210.72,635.99,806,Lamps,8,Home Appliances,425.27
2190,2191,Adventure Works Floor Lamp M2150 Black,Adventure Works,Black,155.89,339.0,806,Lamps,8,Home Appliances,183.11
2191,2192,Adventure Works Chandelier M8150 Black,Adventure Works,Black,123.47,268.5,806,Lamps,8,Home Appliances,145.03
2192,2193,Adventure Works Chandelier M6150 Black,Adventure Works,Black,105.76,229.99,806,Lamps,8,Home Appliances,124.23
2193,2194,Adventure Works Wall Lamp E2150 Black,Adventure Works,Black,61.17,119.99,806,Lamps,8,Home Appliances,58.81999999999999
2194,2195,Adventure Works Wall Lamp E3150 Black,Adventure Works,Black,52.0,101.99,806,Lamps,8,Home Appliances,49.989999999999995
2195,2196,Adventure Works Desk Lamp E1300 Black,Adventure Works,Black,40.76,79.95,806,Lamps,8,Home Appliances,39.190000000000005
2196,2197,Adventure Works Desk Lamp E1200 Black,Adventure Works,Black,15.29,29.99,806,Lamps,8,Home Appliances,14.7
2197,2198,Adventure Works Floor Lamp X1150 White,Adventure Works,White,210.72,635.99,806,Lamps,8,Home Appliances,425.27
2198,2199,Adventure Works Floor Lamp M2150 White,Adventure Works,White,155.89,339.0,806,Lamps,8,Home Appliances,183.11
2199,2200,Adventure Works Chandelier M8150 White,Adventure Works,White,123.47,268.5,806,Lamps,8,Home Appliances,145.03
2200,2201,Adventure Works Chandelier M6150 White,Adventure Works,White,105.76,229.99,806,Lamps,8,Home Appliances,124.23
2201,2202,Adventure Works Wall Lamp E2150 White,Adventure Works,White,61.17,119.99,806,Lamps,8,Home Appliances,58.81999999999999
2202,2203,Adventure Works Wall Lamp E3150 White,Adventure Works,White,52.0,101.99,806,Lamps,8,Home Appliances,49.989999999999995
2203,2204,Adventure Works Desk Lamp E1300 White,Adventure Works,White,40.76,79.95,806,Lamps,8,Home Appliances,39.190000000000005
2204,2205,Adventure Works Desk Lamp E1200 White,Adventure Works,White,15.29,29.99,806,Lamps,8,Home Appliances,14.7
2205,2206,Adventure Works Floor Lamp X1150 Silver,Adventure Works,Silver,210.72,635.99,806,Lamps,8,Home Appliances,425.27
2206,2207,Adventure Works Floor Lamp M2150 Silver,Adventure Works,Silver,155.89,339.0,806,Lamps,8,Home Appliances,183.11
2207,2208,Adventure Works Chandelier M8150 Silver,Adventure Works,Silver,123.47,268.5,806,Lamps,8,Home Appliances,145.03
2208,2209,Adventure Works Chandelier M6150 Silver,Adventure Works,Silver,105.76,229.99,806,Lamps,8,Home Appliances,124.23
2209,2210,Adventure Works Wall Lamp E2150 Silver,Adventure Works,Silver,61.17,119.99,806,Lamps,8,Home Appliances,58.81999999999999
2210,2211,Adventure Works Wall Lamp E3150 Silver,Adventure Works,Silver,52.0,101.99,806,Lamps,8,Home Appliances,49.989999999999995
2211,2212,Adventure Works Desk Lamp E1300 Silver,Adventure Works,Silver,40.76,79.95,806,Lamps,8,Home Appliances,39.190000000000005
2212,2213,Adventure Works Desk Lamp E1200 Silver,Adventure Works,Silver,15.29,29.99,806,Lamps,8,Home Appliances,14.7
2213,2214,Adventure Works Floor Lamp X1150 Grey,Adventure Works,Grey,210.72,635.99,806,Lamps,8,Home Appliances,425.27
2214,2215,Adventure Works Floor Lamp M2150 Grey,Adventure Works,Grey,155.89,339.0,806,Lamps,8,Home Appliances,183.11
2215,2216,Adventure Works Chandelier M8150 Grey,Adventure Works,Grey,123.47,268.5,806,Lamps,8,Home Appliances,145.03
2216,2217,Adventure Works Chandelier M6150 Grey,Adventure Works,Grey,105.76,229.99,806,Lamps,8,Home Appliances,124.23
2217,2218,Adventure Works Wall Lamp E2150 Grey,Adventure Works,Grey,61.17,119.99,806,Lamps,8,Home Appliances,58.81999999999999
2218,2219,Adventure Works Wall Lamp E3150 Grey,Adventure Works,Grey,52.0,101.99,806,Lamps,8,Home Appliances,49.989999999999995
2219,2220,Adventure Works Desk Lamp E1300 Grey,Adventure Works,Grey,40.76,79.95,806,Lamps,8,Home Appliances,39.190000000000005
2220,2221,Adventure Works Desk Lamp E1200 Grey,Adventure Works,Grey,15.29,29.99,806,Lamps,8,Home Appliances,14.7
2221,2222,Adventure Works Floor Lamp X1150 Blue,Adventure Works,Blue,210.72,635.99,806,Lamps,8,Home Appliances,425.27
2222,2223,Adventure Works Floor Lamp M2150 Blue,Adventure Works,Blue,155.89,339.0,806,Lamps,8,Home Appliances,183.11
2223,2224,Adventure Works Chandelier M8150 Blue,Adventure Works,Blue,123.47,268.5,806,Lamps,8,Home Appliances,145.03
2224,2225,Adventure Works Chandelier M6150 Blue,Adventure Works,Blue,105.76,229.99,806,Lamps,8,Home Appliances,124.23
2225,2226,Adventure Works Wall Lamp E2150 Blue,Adventure Works,Blue,61.17,119.99,806,Lamps,8,Home Appliances,58.81999999999999
2226,2227,Adventure Works Wall Lamp E3150 Blue,Adventure Works,Blue,52.0,101.99,806,Lamps,8,Home Appliances,49.989999999999995
2227,2228,Adventure Works Desk Lamp E1300 Blue,Adventure Works,Blue,40.76,79.95,806,Lamps,8,Home Appliances,39.190000000000005
2228,2229,Adventure Works Desk Lamp E1200 Blue,Adventure Works,Blue,15.29,29.99,806,Lamps,8,Home Appliances,14.7
2229,2230,WWI Floor Lamp X115 Black,Wide World Importers,Black,210.72,635.99,806,Lamps,8,Home Appliances,425.27
2230,2231,WWI Floor Lamp M215 Black,Wide World Importers,Black,155.89,339.0,806,Lamps,8,Home Appliances,183.11
2231,2232,WWI Chandelier M815 Black,Wide World Importers,Black,123.47,268.5,806,Lamps,8,Home Appliances,145.03
2232,2233,WWI Chandelier M615 Black,Wide World Importers,Black,105.76,229.99,806,Lamps,8,Home Appliances,124.23
2233,2234,WWI Wall Lamp E215 Black,Wide World Importers,Black,61.17,119.99,806,Lamps,8,Home Appliances,58.81999999999999
2234,2235,WWI Wall Lamp E315 Black,Wide World Importers,Black,52.0,101.99,806,Lamps,8,Home Appliances,49.989999999999995
2235,2236,WWI Desk Lamp E130 Black,Wide World Importers,Black,40.76,79.95,806,Lamps,8,Home Appliances,39.190000000000005
2236,2237,WWI Desk Lamp E120 Black,Wide World Importers,Black,15.29,29.99,806,Lamps,8,Home Appliances,14.7
2237,2238,WWI Floor Lamp X115 White,Wide World Importers,White,210.72,635.99,806,Lamps,8,Home Appliances,425.27
2238,2239,WWI Floor Lamp M215 White,Wide World Importers,White,155.89,339.0,806,Lamps,8,Home Appliances,183.11
2239,2240,WWI Chandelier M815 White,Wide World Importers,White,123.47,268.5,806,Lamps,8,Home Appliances,145.03
2240,2241,WWI Chandelier M615 White,Wide World Importers,White,105.76,229.99,806,Lamps,8,Home Appliances,124.23
2241,2242,WWI Wall Lamp E215 White,Wide World Importers,White,61.17,119.99,806,Lamps,8,Home Appliances,58.81999999999999
2242,2243,WWI Wall Lamp E315 White,Wide World Importers,White,52.0,101.99,806,Lamps,8,Home Appliances,49.989999999999995
2243,2244,WWI Desk Lamp E130 White,Wide World Importers,White,40.76,79.95,806,Lamps,8,Home Appliances,39.190000000000005
2244,2245,WWI Desk Lamp E120 White,Wide World Importers,White,15.29,29.99,806,Lamps,8,Home Appliances,14.7
2245,2246,WWI Floor Lamp X115 Silver,Wide World Importers,Silver,210.72,635.99,806,Lamps,8,Home Appliances,425.27
2246,2247,WWI Floor Lamp M215 Silver,Wide World Importers,Silver,155.89,339.0,806,Lamps,8,Home Appliances,183.11
2247,2248,WWI Chandelier M815 Silver,Wide World Importers,Silver,123.47,268.5,806,Lamps,8,Home Appliances,145.03
2248,2249,WWI Chandelier M615 Silver,Wide World Importers,Silver,105.76,229.99,806,Lamps,8,Home Appliances,124.23
2249,2250,WWI Wall Lamp E215 Silver,Wide World Importers,Silver,61.17,119.99,806,Lamps,8,Home Appliances,58.81999999999999
2250,2251,WWI Wall Lamp E315 Silver,Wide World Importers,Silver,52.0,101.99,806,Lamps,8,Home Appliances,49.989999999999995
2251,2252,WWI Desk Lamp E130 Silver,Wide World Importers,Silver,40.76,79.95,806,Lamps,8,Home Appliances,39.190000000000005
2252,2253,WWI Desk Lamp E120 Silver,Wide World Importers,Silver,15.29,29.99,806,Lamps,8,Home Appliances,14.7
2253,2254,WWI Floor Lamp X115 Grey,Wide World Importers,Grey,210.72,635.99,806,Lamps,8,Home Appliances,425.27
2254,2255,WWI Floor Lamp M215 Grey,Wide World Importers,Grey,155.89,339.0,806,Lamps,8,Home Appliances,183.11
2255,2256,WWI Chandelier M815 Grey,Wide World Importers,Grey,123.47,268.5,806,Lamps,8,Home Appliances,145.03
2256,2257,WWI Chandelier M615 Grey,Wide World Importers,Grey,105.76,229.99,806,Lamps,8,Home Appliances,124.23
2257,2258,WWI Wall Lamp E215 Grey,Wide World Importers,Grey,61.17,119.99,806,Lamps,8,Home Appliances,58.81999999999999
2258,2259,WWI Wall Lamp E315 Grey,Wide World Importers,Grey,52.0,101.99,806,Lamps,8,Home Appliances,49.989999999999995
2259,2260,WWI Desk Lamp E130 Grey,Wide World Importers,Grey,40.76,79.95,806,Lamps,8,Home Appliances,39.190000000000005
2260,2261,WWI Desk Lamp E120 Grey,Wide World Importers,Grey,15.29,29.99,806,Lamps,8,Home Appliances,14.7
2261,2262,WWI Floor Lamp X115 Blue,Wide World Importers,Blue,210.72,635.99,806,Lamps,8,Home Appliances,425.27
2262,2263,WWI Floor Lamp M215 Blue,Wide World Importers,Blue,155.89,339.0,806,Lamps,8,Home Appliances,183.11
2263,2264,WWI Chandelier M815 Blue,Wide World Importers,Blue,123.47,268.5,806,Lamps,8,Home Appliances,145.03
2264,2265,WWI Chandelier M615 Blue,Wide World Importers,Blue,105.76,229.99,806,Lamps,8,Home Appliances,124.23
2265,2266,WWI Wall Lamp E215 Blue,Wide World Importers,Blue,61.17,119.99,806,Lamps,8,Home Appliances,58.81999999999999
2266,2267,WWI Wall Lamp E315 Blue,Wide World Importers,Blue,52.0,101.99,806,Lamps,8,Home Appliances,49.989999999999995
2267,2268,WWI Desk Lamp E130 Blue,Wide World Importers,Blue,40.76,79.95,806,Lamps,8,Home Appliances,39.190000000000005
2268,2269,WWI Desk Lamp E120 Blue,Wide World Importers,Blue,15.29,29.99,806,Lamps,8,Home Appliances,14.7
2269,2270,Proseware Floor Lamp X0115 Black,Proseware,Black,210.72,635.99,806,Lamps,8,Home Appliances,425.27
2270,2271,Proseware Floor Lamp M0215 Black,Proseware,Black,155.89,339.0,806,Lamps,8,Home Appliances,183.11
2271,2272,Proseware Chandelier M0815 Black,Proseware,Black,123.47,268.5,806,Lamps,8,Home Appliances,145.03
2272,2273,Proseware Chandelier M0615 Black,Proseware,Black,105.76,229.99,806,Lamps,8,Home Appliances,124.23
2273,2274,Proseware Wall Lamp E0215 Black,Proseware,Black,61.17,119.99,806,Lamps,8,Home Appliances,58.81999999999999
2274,2275,Proseware Wall Lamp E0315 Black,Proseware,Black,52.0,101.99,806,Lamps,8,Home Appliances,49.989999999999995
2275,2276,Proseware Desk Lamp E0130 Black,Proseware,Black,40.76,79.95,806,Lamps,8,Home Appliances,39.190000000000005
2276,2277,Proseware Desk Lamp E0120 Black,Proseware,Black,15.29,29.99,806,Lamps,8,Home Appliances,14.7
2277,2278,Proseware Floor Lamp X0115 White,Proseware,White,210.72,635.99,806,Lamps,8,Home Appliances,425.27
2278,2279,Proseware Floor Lamp M0215 White,Proseware,White,155.89,339.0,806,Lamps,8,Home Appliances,183.11
2279,2280,Proseware Chandelier M0815 White,Proseware,White,123.47,268.5,806,Lamps,8,Home Appliances,145.03
2280,2281,Proseware Chandelier M0615 White,Proseware,White,105.76,229.99,806,Lamps,8,Home Appliances,124.23
2281,2282,Proseware Wall Lamp E0215 White,Proseware,White,61.17,119.99,806,Lamps,8,Home Appliances,58.81999999999999
2282,2283,Proseware Wall Lamp E0315 White,Proseware,White,52.0,101.99,806,Lamps,8,Home Appliances,49.989999999999995
2283,2284,Proseware Desk Lamp E0130 White,Proseware,White,40.76,79.95,806,Lamps,8,Home Appliances,39.190000000000005
2284,2285,Proseware Desk Lamp E0120 White,Proseware,White,15.29,29.99,806,Lamps,8,Home Appliances,14.7
2285,2286,Proseware Floor Lamp X0115 Silver,Proseware,Silver,210.72,635.99,806,Lamps,8,Home Appliances,425.27
2286,2287,Proseware Floor Lamp M0215 Silver,Proseware,Silver,155.89,339.0,806,Lamps,8,Home Appliances,183.11
2287,2288,Proseware Chandelier M0815 Silver,Proseware,Silver,123.47,268.5,806,Lamps,8,Home Appliances,145.03
2288,2289,Proseware Chandelier M0615 Silver,Proseware,Silver,105.76,229.99,806,Lamps,8,Home Appliances,124.23
2289,2290,Proseware Wall Lamp E0215 Silver,Proseware,Silver,61.17,119.99,806,Lamps,8,Home Appliances,58.81999999999999
2290,2291,Proseware Wall Lamp E0315 Silver,Proseware,Silver,52.0,101.99,806,Lamps,8,Home Appliances,49.989999999999995
2291,2292,Proseware Desk Lamp E0130 Silver,Proseware,Silver,40.76,79.95,806,Lamps,8,Home Appliances,39.190000000000005
2292,2293,Proseware Desk Lamp E0120 Silver,Proseware,Silver,15.29,29.99,806,Lamps,8,Home Appliances,14.7
2293,2294,Proseware Floor Lamp X0115 Grey,Proseware,Grey,210.72,635.99,806,Lamps,8,Home Appliances,425.27
2294,2295,Proseware Floor Lamp M0215 Grey,Proseware,Grey,155.89,339.0,806,Lamps,8,Home Appliances,183.11
2295,2296,Proseware Chandelier M0815 Grey,Proseware,Grey,123.47,268.5,806,Lamps,8,Home Appliances,145.03
2296,2297,Proseware Chandelier M0615 Grey,Proseware,Grey,105.76,229.99,806,Lamps,8,Home Appliances,124.23
2297,2298,Proseware Wall Lamp E0215 Grey,Proseware,Grey,61.17,119.99,806,Lamps,8,Home Appliances,58.81999999999999
2298,2299,Proseware Wall Lamp E0315 Grey,Proseware,Grey,52.0,101.99,806,Lamps,8,Home Appliances,49.989999999999995
2299,2300,Proseware Desk Lamp E0130 Grey,Proseware,Grey,40.76,79.95,806,Lamps,8,Home Appliances,39.190000000000005
2300,2301,Proseware Desk Lamp E0120 Grey,Proseware,Grey,15.29,29.99,806,Lamps,8,Home Appliances,14.7
